Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
98022161,0.12,119.12,0.5,148.10,29.4,29.4,89.1
98215048,0.12,117.01,0.5,148.10,30.6,30.6,89.1
98407935,0.06,115.07,0.2,296.19,31.8,31.8,89.6
98600822,-0.00,112.96,0.0,?,33.1,33.1,90.0
98793709,0.06,111.03,0.2,296.19,34.3,34.3,89.6
98986596,-0.00,108.91,0.0,?,35.7,35.7,90.0
99179483,-0.06,106.98,0.3,296.19,37.0,37.0,89.6
99372370,-0.06,105.04,0.3,296.19,38.3,38.3,89.6
99565257,-0.06,103.11,0.3,296.19,39.7,39.7,89.6
99758144,-0.12,101.17,0.6,148.10,41.1,41.1,89.2
99951031,-0.12,99.06,0.6,148.10,42.7,42.7,89.2
100143918,-0.12,97.13,0.6,148.10,44.1,44.1,89.2
100336805,-0.18,95.19,0.9,98.73,45.7,45.7,88.8
100529692,-0.18,93.08,1.0,98.73,47.4,47.4,88.8
100722579,-0.23,91.14,1.3,74.05,49.0,49.0,88.5
100915466,-0.23,89.21,1.4,74.05,50.7,50.7,88.5
101108353,-0.29,87.27,1.8,59.24,52.4,52.4,88.1
101301240,-0.29,85.34,1.8,59.24,54.2,54.2,88.1
101494127,-0.29,83.40,1.9,59.24,56.1,56.1,88.1
101687014,-0.35,81.47,2.4,49.37,58.0,58.1,87.7
101879901,-0.35,79.35,2.5,49.37,60.2,60.3,87.6
102072788,-0.41,77.42,3.0,42.32,62.3,62.4,87.2
102265675,-0.41,75.66,3.1,42.32,64.3,64.4,87.2
102458562,-0.47,73.55,3.8,37.03,66.8,66.9,86.8
102651449,-0.47,71.79,3.9,37.03,68.9,69.1,86.7
102844336,-0.47,69.85,4.1,37.03,71.4,71.6,86.7
103037223,-0.53,67.92,4.9,32.92,74.0,74.2,86.2
103230110,-0.53,65.98,5.1,32.92,76.8,76.9,86.2
103422997,-0.53,64.22,5.4,32.92,79.4,79.6,86.1
103615884,-0.59,62.29,6.3,29.63,82.4,82.6,85.6
103808771,-0.59,60.35,6.7,29.63,85.6,85.9,85.6
104001658,-0.59,58.59,7.0,29.63,88.7,89.0,85.5
104194545,-0.65,56.66,8.2,26.94,92.2,92.5,84.9
104387432,-0.65,54.90,8.7,26.94,95.6,96.0,84.8
104580319,-0.65,52.96,9.3,26.94,99.7,100.1,84.7
104773206,-0.70,51.20,10.8,24.70,103.4,104.0,84.1
104966093,-0.70,49.27,11.6,24.70,108.0,108.6,83.9
105158980,-0.70,47.51,12.4,24.70,112.5,113.2,83.7
105351867,-0.76,45.57,14.5,22.80,117.5,118.4,83.0
105544754,-0.76,43.81,15.6,22.80,122.6,123.6,82.8
105737641,-0.76,41.88,17.0,22.80,128.7,129.8,82.5
105930528,-0.76,40.12,18.4,22.80,134.7,136.0,82.2
106123415,-0.76,38.36,20.0,22.80,141.2,142.6,81.9
106316302,-0.82,36.60,23.5,21.17,147.8,149.7,81.0
106509189,-0.82,34.84,25.8,21.17,155.5,157.6,80.6
106702076,-0.82,32.90,28.7,21.17,164.7,167.2,80.1
106894963,-0.82,31.14,31.9,21.17,174.0,176.9,79.6
107087850,-0.82,29.38,35.6,21.17,184.3,187.7,79.1
107280737,-0.82,27.45,40.4,21.17,196.9,201.0,78.4
107473624,-0.82,25.69,45.8,21.17,209.8,214.7,77.7
107666511,-0.88,23.93,55.7,19.76,222.6,229.5,76.0
107859398,-0.88,21.99,65.1,19.76,240.3,249.0,74.8
108052285,-0.88,20.23,75.9,19.76,258.7,269.6,73.7
108245172,-0.88,18.48,89.5,19.76,279.6,293.6,72.2
108438059,-0.88,16.54,109.1,19.76,306.0,324.9,70.4
108630946,-0.88,14.78,132.7,19.76,333.7,359.1,68.3
108823833,-0.88,13.02,164.5,19.76,365.2,400.5,65.8
109016720,-0.88,11.26,208.0,19.76,400.4,451.2,62.5
109209607,-0.94,9.33,284.0,18.53,425.1,511.3,56.3
109402494,-0.94,7.74,361.9,18.53,450.3,577.7,51.2
109595381,-0.94,5.98,479.5,18.53,461.7,665.6,43.9
109788268,-0.94,4.57,599.5,18.53,441.7,744.7,36.4
109981155,-0.88,3.17,761.6,19.76,414.7,867.2,28.6
110174042,-0.88,2.11,872.7,19.76,316.9,928.5,20.0
110366929,-0.88,1.58,919.7,19.76,250.5,953.2,15.2
110559816,-0.88,1.23,945.6,19.76,200.3,966.6,12.0
110752703,-0.88,1.23,945.6,19.76,200.3,966.6,12.0
110945590,-0.88,1.23,945.6,19.76,200.3,966.6,12.0
111138477,-0.88,1.58,919.7,19.76,250.5,953.2,15.2
111331364,-0.88,1.94,889.3,19.76,296.0,937.3,18.4
111524251,-0.88,2.82,800.1,19.76,387.3,888.9,25.8
111717138,-0.82,4.22,658.7,21.17,512.3,834.5,37.9
111910025,-0.82,5.81,493.0,21.17,526.8,721.5,46.9
112102912,-0.82,7.39,370.5,21.17,503.3,624.9,53.6
112295799,-0.82,9.15,275.3,21.17,462.4,538.1,59.2
112488686,-0.82,10.91,210.0,21.17,419.8,469.4,63.4
112681573,-0.82,12.84,160.5,21.17,376.9,409.6,66.9
112874460,-0.76,14.60,121.5,22.80,348.6,369.2,70.8
113067347,-0.76,16.36,99.1,22.80,317.5,332.6,72.7
113260234,-0.76,18.30,80.7,22.80,288.5,299.5,74.4
113453121,-0.76,20.06,68.1,22.80,265.8,274.4,75.6
113646008,-0.76,21.99,57.3,22.80,244.4,251.0,76.8
113838895,-0.70,23.75,46.1,24.70,228.9,233.5,78.6
114031782,-0.70,25.69,39.7,24.70,212.2,215.9,79.4
114224669,-0.70,27.45,35.0,24.70,198.9,202.0,80.0
114417556,-0.65,29.38,28.3,26.94,186.7,188.8,81.4
114610443,-0.65,31.14,25.3,26.94,176.0,177.9,81.8
